# Initialising pie simulation from ipie_10000.json
# Setting batched to True.
# Git hash: ce6845f2991f320ea962d94abe596bea5eaa34fa-dirty.
# Git branch: main.
# Calculation uuid: 689be114-0a44-11ed-8314-42010a00000f.
# Approximate memory available per node: 235.9874 GB.
# Running on 120 MPI ranks.
# Root processor name: clusternator-compute-0-12
# Python interpreter: 3.9.12 (main, Apr  5 2022, 06:56:58)  [GCC 7.5.0]
# Using numpy v1.19.2 from: /home/fmalone_google_com/miniconda3/envs/ipie_cpu/lib/python3.9/site-packages/numpy.
# - BLAS lib: mkl_rt pthread
# - BLAS dir: /home/fmalone_google_com/miniconda3/envs/ipie_cpu/lib
# Using scipy v1.6.2 from: /home/fmalone_google_com/miniconda3/envs/ipie_cpu/lib/python3.9/site-packages/scipy.
# Using h5py v3.6.0 from: /home/fmalone_google_com/miniconda3/envs/ipie_cpu/lib/python3.9/site-packages/h5py.
# Using mpi4py v3.1.3 from: /home/fmalone_google_com/miniconda3/envs/ipie_cpu/lib/python3.9/site-packages/mpi4py.
# - mpicc: /home/fmalone_google_com/miniconda3/envs/qmc/bin/mpicc
# Package cupy not found.
# MPIHandler detected 120 groups with 1 members each
# Parsing input options for systems.Generic.
# Number of alpha electrons: 16
# Number of beta electrons: 16
# Have shared memory: True
# Time to read integrals: 0.616432
# Note: symmetry not specified. Setting to default value of True.
# Time to pack Cholesky vectors: 0.027850
# Parsing input options for hamiltonians.Generic.
# Found real Choleksy integrals.
# Number of orbitals: 108
# Approximate memory required by Cholesky vectors 0.058660 GB
# Number of Cholesky vectors: 675
# Number of fields: 675
# Finished setting up hamiltonians.Generic object.
# Approximate memory required by packed Cholesky vectors 0.029602 GB
# random seed is 7973294
# Building trial wavefunction object.
# Setting filename to wfn.h5.
# Reading wavefunction from wfn.h5.
# Number of determinants in trial wavefunction: 10000
# Parsing input options for trial_wavefunction.MultiSlater.
# Setting wicks to True.
# Setting use_wicks_helper to True.
# Setting optimized to True.
# Creating trial wavefunction from CI-like expansion.
# Assuming RHF reference.
# Setting ndets to 10000.
# Setting compute_trial_energy to False.
# Assuming orthogonal trial wavefunction expansion.
# Trial wavefunction shape: (1, 108, 32)
# Using initial wavefunction from file.
# Setting ndets_for_trial_props to 100.
# Setting ndet_chunks to 10.
# Setting nact_orbitals to 28.
# Setting nelec_cas to 32.
# Using generalized Wick's theorem for the PHMSD trial
# Setting the first determinant in expansion as the reference wfn for Wick's theorem.
# Number of frozen orbitals: 0
# Number of occupied electrons in active space trial: (16, 16)
# Number of orbitals in active space trial: 28
# Dominant memory cost **per walker** for optimized energy evaluation using Wick's algorithm: 0.04023313522338867 GB.
# Setting additional member variables for Wick's theorem
# Reference alpha determinant: [ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15]
# Reference beta determinant: [ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15]
# Number of alpha determinants at each level: [387, 3234, 4793, 1499, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
# Number of beta determinants at each level: [387, 3234, 4793, 1499, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
# Computing 1-RDM of the trial wfn for mean-field shift.
# Using first 100 determinants for evaluation.
# Time to compute 1-RDM: 0.3891794681549072 s
# Finished setting up trial_wavefunction.MultiSlater.
# Constructing half rotated Cholesky vectors.
# Shape of alpha half-rotated Cholesky: (675, 1728)
# Shape of beta half-rotated Cholesky: (675, 1728)
# Only performing half-rotation of the reference determinant
# Half-Rotating Cholesky for determinant.
# Memory required by half-rotated integrals:  0.0174 GB.
# Time to half-rotated integrals: 0.0036182403564453125 s.
# Note: recompute_ci not specified. Setting to default value of False.
# Note: spin_proj not specified. Setting to default value of None.
# Note: init_walker not specified. Setting to default value of None.
# WARNING: skipping trial energy calculation is requested.
# Getting propagator driver
# Parsing input options for propagation.Continuous.
# Using continuous Hubbard--Stratonovich transformations.
# Using phaseless approximation: True
# Setting force bias to True.
# Time to mean field shift: 0.01096200942993164 s
# Absolute value of maximum component of mean field shift: 8.97119938e+00.
# Finished setting up propagation.GenericContinuous.
# Using hybrid weight update.
# Using phaseless approximation.
# Setting up estimator object.
# Writing estimator data to estimates_10000.h5.
# Finished settting up estimator object.
# Getting WalkerBatchHandler
# Setting up walkers.handler_batch.Walkers.
# qmc.nwalkers = 10
# qmc.ntot_walkers = 1200
# Using single det walker with a multi det trial.
# Note: population_control not specified. Setting to default value of pair_branch.
# Using pair_branch population control algorithm.
# Buffer size for communication: 5.16027212e-05 GB
# Finish setting up walkers.handler.Walkers.
# NOTE: cupy available but qmc.gpu == False.
#       If this is unintended set gpu option in qmc  section.
# Available memory on the node is 235.987 GB
# Explanation of output column headers:
# -------------------------------------
# Iteration : Simulation iteration. iteration*dt = tau.
# WeightFactor : Rescaling Factor from population control.
# Weight : Total walker weight.
# E_num : Numerator for projected energy estimator.
# E_denom : Denominator for projected energy estimator.
# ETotal : Projected energy estimator.
# E1Body : Mixed one-body energy estimator.
# E2Body : Mixed two-body energy estimator.
# EHybrid : Hybrid energy.
# Overlap : Walker average overlap.
# Nav : Average number of electrons.
# Time : Time per processor to complete one iteration.
        Iteration      WeightFactor            Weight            ENumer            EDenom            ETotal            E1Body            E2Body           EHybrid           Overlap              Time
 0.0000000000e+00  1.2000000000e+03  1.2000000000e+03 -6.4997990246e+05  1.2000000000e+03 -5.4164991871e+02 -7.4251686753e+02  2.0086694882e+02  0.0000000000e+00  7.7249892976e-01  2.2202859781e+01
 1.2500000000e+02  2.0165491602e+03  1.5004722908e+03 -6.5045860482e+05  1.2000000000e+03 -5.4204883735e+02 -7.4203142794e+02  1.9998259059e+02 -2.1398928194e+01  3.2844225390e-01  1.9532053256e-01
 2.5000000000e+02  1.2303141587e+03  1.2013233022e+03 -6.5049984655e+05  1.2000000000e+03 -5.4208320546e+02 -7.4182121222e+02  1.9973800676e+02 -2.1541804370e+01  8.3638381760e-02  1.9524019100e-01
 3.7500000000e+02  1.1996684325e+03  1.1998743876e+03 -6.5051553655e+05  1.2000000000e+03 -5.4209628046e+02 -7.4170826315e+02  1.9961198269e+02 -2.1576241503e+01  4.7087820249e-02  1.9590698813e-01
 5.0000000000e+02  1.1978149227e+03  1.1991230616e+03 -6.5051090543e+05  1.2000000000e+03 -5.4209242119e+02 -7.4168318337e+02  1.9959076218e+02 -2.1561542236e+01  3.2423251865e-02  1.9555765597e-01
 6.2500000000e+02  1.1982343554e+03  1.1993324543e+03 -6.5052177881e+05  1.2000000000e+03 -5.4210148234e+02 -7.4168134811e+02  1.9957986577e+02 -2.1571886489e+01  2.4437270117e-02  1.9674469508e-01
 7.5000000000e+02  1.1975322355e+03  1.1990278645e+03 -6.5050127269e+05  1.2000000000e+03 -5.4208439390e+02 -7.4165353206e+02  1.9956913816e+02 -2.1565996566e+01  1.9049386935e-02  1.9614699384e-01
 8.7500000000e+02  1.1973931207e+03  1.1989029627e+03 -6.5050794605e+05  1.2000000000e+03 -5.4208995504e+02 -7.4159923674e+02  1.9950928170e+02 -2.1564837358e+01  1.5055228722e-02  1.9595943562e-01
 1.0000000000e+03  1.1978087531e+03  1.1989611520e+03 -6.5051316940e+05  1.2000000000e+03 -5.4209430784e+02 -7.4174163801e+02  1.9964733018e+02 -2.1574371077e+01  1.2497288903e-02  1.9625565613e-01
 1.1250000000e+03  1.1973907802e+03  1.1988466342e+03 -6.5052644487e+05  1.2000000000e+03 -5.4210537073e+02 -7.4170864090e+02  1.9960327017e+02 -2.1576244477e+01  1.0147773414e-02  1.9593435003e-01
 1.2500000000e+03  1.1968530079e+03  1.1986449958e+03 -6.5051336561e+05  1.2000000000e+03 -5.4209447134e+02 -7.4169962738e+02  1.9960515604e+02 -2.1583799502e+01  8.1350729565e-03  1.9651654323e-01
 1.3750000000e+03  1.1973595763e+03  1.1984595061e+03 -6.5050402228e+05  1.2000000000e+03 -5.4208668523e+02 -7.4161322118e+02  1.9952653594e+02 -2.1577467944e+01  7.2088103143e-03  1.9616630685e-01
 1.5000000000e+03  1.1964686130e+03  1.1983404195e+03 -6.5052085767e+05  1.2000000000e+03 -5.4210071473e+02 -7.4162445481e+02  1.9952374008e+02 -2.1573905255e+01  6.3534319398e-03  2.0451512562e-01
 1.6250000000e+03  1.1967180884e+03  1.1983265173e+03 -6.5052976421e+05  1.2000000000e+03 -5.4210813684e+02 -7.4166460341e+02  1.9955646657e+02 -2.1581227217e+01  5.5693670087e-03  2.2520654303e-01
 1.7500000000e+03  1.1962392381e+03  1.1978991251e+03 -6.5052183533e+05  1.2000000000e+03 -5.4210152944e+02 -7.4168423401e+02  1.9958270457e+02 -2.1568546028e+01  4.7245568669e-03  2.0134741942e-01
 1.8750000000e+03  1.1961736990e+03  1.1978479855e+03 -6.5050059509e+05  1.2000000000e+03 -5.4208382924e+02 -7.4167425470e+02  1.9959042546e+02 -2.1569040376e+01  4.3237302594e-03  2.2172338923e-01
 2.0000000000e+03  1.1962643761e+03  1.1976324133e+03 -6.5050202411e+05  1.2000000000e+03 -5.4208502010e+02 -7.4166366632e+02  1.9957864623e+02 -2.1567442984e+01  4.0236310149e-03  1.9620764871e-01
 2.1250000000e+03  1.1957743941e+03  1.1977812016e+03 -6.5051731198e+05  1.2000000000e+03 -5.4209775998e+02 -7.4159151188e+02  1.9949375190e+02 -2.1573166301e+01  3.6751818249e-03  1.9590659917e-01
 2.2500000000e+03  1.1959108332e+03  1.1976751048e+03 -6.5051195562e+05  1.2000000000e+03 -5.4209329635e+02 -7.4166634376e+02  1.9957304742e+02 -2.1561830377e+01  3.4933139673e-03  1.9569295150e-01
 2.3750000000e+03  1.1965246199e+03  1.1976359279e+03 -6.5049788372e+05  1.2000000000e+03 -5.4208156977e+02 -7.4168006773e+02  1.9959849796e+02 -2.1556058216e+01  3.2828182207e-03  1.9611507371e-01
 2.5000000000e+03  1.1963685964e+03  1.1975507094e+03 -6.5050808905e+05  1.2000000000e+03 -5.4209007421e+02 -7.4177502780e+02  1.9968495359e+02 -2.1561702986e+01  3.0231889259e-03  1.9680238018e-01
 2.6250000000e+03  1.1958565992e+03  1.1975465672e+03 -6.5051301917e+05  1.2000000000e+03 -5.4209418264e+02 -7.4157235575e+02  1.9947817310e+02 -2.1561758731e+01  2.8414195021e-03  2.0728724422e-01
 2.7500000000e+03  1.1965391271e+03  1.1976416910e+03 -6.5050062073e+05  1.2000000000e+03 -5.4208385061e+02 -7.4165138093e+02  1.9956753032e+02 -2.1577824188e+01  2.7231588301e-03  2.0504918172e-01
 2.8750000000e+03  1.1945980493e+03  1.1970853588e+03 -6.5050206442e+05  1.2000000000e+03 -5.4208505368e+02 -7.4170241929e+02  1.9961736561e+02 -2.1559260117e+01  2.6695872323e-03  1.9550423837e-01
 3.0000000000e+03  1.1957789111e+03  1.1973145630e+03 -6.5049632980e+05  1.2000000000e+03 -5.4208027483e+02 -7.4165727728e+02  1.9957700245e+02 -2.1561077710e+01  2.5426054025e-03  1.9557212388e-01
