# Initialising pie simulation from ipie_100.json
# Setting batched to True.
# Git hash: ce6845f2991f320ea962d94abe596bea5eaa34fa-dirty.
# Git branch: main.
# Calculation uuid: 68ac38fc-0a44-11ed-b13f-42010a000025.
# Approximate memory available per node: 235.9874 GB.
# Running on 120 MPI ranks.
# Root processor name: clusternator-compute-0-4
# Python interpreter: 3.9.12 (main, Apr  5 2022, 06:56:58)  [GCC 7.5.0]
# Using numpy v1.19.2 from: /home/fmalone_google_com/miniconda3/envs/ipie_cpu/lib/python3.9/site-packages/numpy.
# - BLAS lib: mkl_rt pthread
# - BLAS dir: /home/fmalone_google_com/miniconda3/envs/ipie_cpu/lib
# Using scipy v1.6.2 from: /home/fmalone_google_com/miniconda3/envs/ipie_cpu/lib/python3.9/site-packages/scipy.
# Using h5py v3.6.0 from: /home/fmalone_google_com/miniconda3/envs/ipie_cpu/lib/python3.9/site-packages/h5py.
# Using mpi4py v3.1.3 from: /home/fmalone_google_com/miniconda3/envs/ipie_cpu/lib/python3.9/site-packages/mpi4py.
# - mpicc: /home/fmalone_google_com/miniconda3/envs/qmc/bin/mpicc
# Package cupy not found.
# MPIHandler detected 120 groups with 1 members each
# Parsing input options for systems.Generic.
# Number of alpha electrons: 16
# Number of beta electrons: 16
# Have shared memory: True
# Time to read integrals: 0.757445
# Note: symmetry not specified. Setting to default value of True.
# Time to pack Cholesky vectors: 0.028794
# Parsing input options for hamiltonians.Generic.
# Found real Choleksy integrals.
# Number of orbitals: 108
# Approximate memory required by Cholesky vectors 0.058660 GB
# Number of Cholesky vectors: 675
# Number of fields: 675
# Finished setting up hamiltonians.Generic object.
# Approximate memory required by packed Cholesky vectors 0.029602 GB
# random seed is 15142095
# Building trial wavefunction object.
# Setting filename to wfn.h5.
# Reading wavefunction from wfn.h5.
# Number of determinants in trial wavefunction: 100
# Parsing input options for trial_wavefunction.MultiSlater.
# Setting wicks to True.
# Setting use_wicks_helper to True.
# Setting optimized to True.
# Creating trial wavefunction from CI-like expansion.
# Assuming RHF reference.
# Setting ndets to 100.
# Setting compute_trial_energy to False.
# Assuming orthogonal trial wavefunction expansion.
# Trial wavefunction shape: (1, 108, 32)
# Using initial wavefunction from file.
# Setting ndets_for_trial_props to 100.
# Setting ndet_chunks to 10.
# Setting nact_orbitals to 28.
# Setting nelec_cas to 32.
# Using generalized Wick's theorem for the PHMSD trial
# Setting the first determinant in expansion as the reference wfn for Wick's theorem.
# Number of frozen orbitals: 0
# Number of occupied electrons in active space trial: (16, 16)
# Number of orbitals in active space trial: 28
# Dominant memory cost **per walker** for optimized energy evaluation using Wick's algorithm: 0.0004023313522338867 GB.
# Setting additional member variables for Wick's theorem
# Reference alpha determinant: [ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15]
# Reference beta determinant: [ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15]
# Number of alpha determinants at each level: [11, 70, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
# Number of beta determinants at each level: [11, 70, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
# Computing 1-RDM of the trial wfn for mean-field shift.
# Using first 100 determinants for evaluation.
# Time to compute 1-RDM: 0.0046045780181884766 s
# Finished setting up trial_wavefunction.MultiSlater.
# Constructing half rotated Cholesky vectors.
# Shape of alpha half-rotated Cholesky: (675, 1728)
# Shape of beta half-rotated Cholesky: (675, 1728)
# Only performing half-rotation of the reference determinant
# Half-Rotating Cholesky for determinant.
# Memory required by half-rotated integrals:  0.0174 GB.
# Time to half-rotated integrals: 0.0036373138427734375 s.
# Note: recompute_ci not specified. Setting to default value of False.
# Note: spin_proj not specified. Setting to default value of None.
# Note: init_walker not specified. Setting to default value of None.
# WARNING: skipping trial energy calculation is requested.
# Getting propagator driver
# Parsing input options for propagation.Continuous.
# Using continuous Hubbard--Stratonovich transformations.
# Using phaseless approximation: True
# Setting force bias to True.
# Time to mean field shift: 0.010140419006347656 s
# Absolute value of maximum component of mean field shift: 8.97119938e+00.
# Finished setting up propagation.GenericContinuous.
# Using hybrid weight update.
# Using phaseless approximation.
# Setting up estimator object.
# Writing estimator data to estimates_100.h5.
# Finished settting up estimator object.
# Getting WalkerBatchHandler
# Setting up walkers.handler_batch.Walkers.
# qmc.nwalkers = 10
# qmc.ntot_walkers = 1200
# Using single det walker with a multi det trial.
# Note: population_control not specified. Setting to default value of pair_branch.
# Using pair_branch population control algorithm.
# Buffer size for communication: 5.16027212e-05 GB
# Finish setting up walkers.handler.Walkers.
# NOTE: cupy available but qmc.gpu == False.
#       If this is unintended set gpu option in qmc  section.
# Available memory on the node is 235.987 GB
# Explanation of output column headers:
# -------------------------------------
# Iteration : Simulation iteration. iteration*dt = tau.
# WeightFactor : Rescaling Factor from population control.
# Weight : Total walker weight.
# E_num : Numerator for projected energy estimator.
# E_denom : Denominator for projected energy estimator.
# ETotal : Projected energy estimator.
# E1Body : Mixed one-body energy estimator.
# E2Body : Mixed two-body energy estimator.
# EHybrid : Hybrid energy.
# Overlap : Walker average overlap.
# Nav : Average number of electrons.
# Time : Time per processor to complete one iteration.
        Iteration      WeightFactor            Weight            ENumer            EDenom            ETotal            E1Body            E2Body           EHybrid           Overlap              Time
 0.0000000000e+00  1.2000000000e+03  1.2000000000e+03 -6.4968143305e+05  1.2000000000e+03 -5.4140119421e+02 -7.4265254478e+02  2.0125135057e+02  0.0000000000e+00  7.7249892976e-01  8.1152485351e+00
 1.2500000000e+02  2.0119231788e+03  1.4989733343e+03 -6.5040441191e+05  1.2000000000e+03 -5.4200367659e+02 -7.4228599727e+02  2.0028232068e+02 -2.1309573678e+01  3.2083191424e-01  9.7316934141e-02
 2.5000000000e+02  1.2321907809e+03  1.2020169066e+03 -6.5047463504e+05  1.2000000000e+03 -5.4206219587e+02 -7.4209334776e+02  2.0003115189e+02 -2.1519660733e+01  8.0096323321e-02  1.0312657525e-01
 3.7500000000e+02  1.1999342691e+03  1.1999112246e+03 -6.5048961593e+05  1.2000000000e+03 -5.4207467995e+02 -7.4193927002e+02  1.9986459008e+02 -2.1564959871e+01  4.5896984178e-02  1.2522396765e-01
 5.0000000000e+02  1.1987001532e+03  1.1992877837e+03 -6.5050384826e+05  1.2000000000e+03 -5.4208654022e+02 -7.4195265352e+02  1.9986611330e+02 -2.1569524259e+01  3.1128029265e-02  9.9020541747e-02
 6.2500000000e+02  1.1980859913e+03  1.1991948339e+03 -6.5052622738e+05  1.2000000000e+03 -5.4210518948e+02 -7.4199772819e+02  1.9989253871e+02 -2.1574310505e+01  2.3292735903e-02  9.7368332418e-02
 7.5000000000e+02  1.1973884555e+03  1.1989002885e+03 -6.5051061279e+05  1.2000000000e+03 -5.4209217732e+02 -7.4193893343e+02  1.9984675610e+02 -2.1562587621e+01  1.7531304364e-02  9.8123560301e-02
 8.7500000000e+02  1.1986443517e+03  1.1990273080e+03 -6.5050968115e+05  1.2000000000e+03 -5.4209140096e+02 -7.4192704827e+02  1.9983564731e+02 -2.1574266434e+01  1.3784785854e-02  9.7121484359e-02
 1.0000000000e+03  1.1980829270e+03  1.1987483065e+03 -6.5049845557e+05  1.2000000000e+03 -5.4208204631e+02 -7.4198863126e+02  1.9990658495e+02 -2.1573966393e+01  1.1072469246e-02  9.6425708946e-02
 1.1250000000e+03  1.1979891798e+03  1.1985306696e+03 -6.5049732278e+05  1.2000000000e+03 -5.4208110232e+02 -7.4188981920e+02  1.9980871688e+02 -2.1567291207e+01  9.4210466860e-03  9.6612255669e-02
 1.2500000000e+03  1.1969778331e+03  1.1983532756e+03 -6.5050580574e+05  1.2000000000e+03 -5.4208817145e+02 -7.4192209800e+02  1.9983392655e+02 -2.1559682470e+01  7.8718247377e-03  9.6799329631e-02
 1.3750000000e+03  1.1973719295e+03  1.1984909971e+03 -6.5048844691e+05  1.2000000000e+03 -5.4207370575e+02 -7.4193826019e+02  1.9986455444e+02 -2.1573336200e+01  6.6852433051e-03  9.6140643136e-02
 1.5000000000e+03  1.1971360426e+03  1.1980172661e+03 -6.5048862062e+05  1.2000000000e+03 -5.4207385051e+02 -7.4182747287e+02  1.9975362236e+02 -2.1557832884e+01  5.8467160771e-03  9.6401907126e-02
 1.6250000000e+03  1.1960899935e+03  1.1981623805e+03 -6.5051145352e+05  1.2000000000e+03 -5.4209287793e+02 -7.4189202083e+02  1.9979914290e+02 -2.1560309026e+01  5.2752871326e-03  9.5062075996e-02
 1.7500000000e+03  1.1975132509e+03  1.1981104865e+03 -6.5050411869e+05  1.2000000000e+03 -5.4208676558e+02 -7.4194626784e+02  1.9985950226e+02 -2.1586539587e+01  4.6346355933e-03  9.8088076194e-02
 1.8750000000e+03  1.1965785846e+03  1.1976174614e+03 -6.5049514804e+05  1.2000000000e+03 -5.4207929003e+02 -7.4197466551e+02  1.9989537548e+02 -2.1573305663e+01  4.2119950305e-03  9.7954814784e-02
 2.0000000000e+03  1.1970933941e+03  1.1976945304e+03 -6.5048158082e+05  1.2000000000e+03 -5.4206798402e+02 -7.4194326341e+02  1.9987527940e+02 -2.1556874657e+01  3.8317238821e-03  9.7352325567e-02
 2.1250000000e+03  1.1969372187e+03  1.1978053524e+03 -6.5049942280e+05  1.2000000000e+03 -5.4208285233e+02 -7.4197920719e+02  1.9989635486e+02 -2.1550850877e+01  3.5329888635e-03  9.5077651771e-02
 2.2500000000e+03  1.1968824361e+03  1.1978147384e+03 -6.5050419711e+05  1.2000000000e+03 -5.4208683093e+02 -7.4187778056e+02  1.9979094963e+02 -2.1555614465e+01  3.2279485919e-03  9.5995837704e-02
 2.3750000000e+03  1.1985922120e+03  1.1978271044e+03 -6.5052344616e+05  1.2000000000e+03 -5.4210287180e+02 -7.4199960172e+02  1.9989672992e+02 -2.1579247226e+01  2.8647730783e-03  9.5052698867e-02
 2.5000000000e+03  1.1972083848e+03  1.1974264898e+03 -6.5055609818e+05  1.2000000000e+03 -5.4213008182e+02 -7.4192891006e+02  1.9979882824e+02 -2.1578601641e+01  2.6060806266e-03  9.6359900188e-02
 2.6250000000e+03  1.1976316197e+03  1.1976566511e+03 -6.5049851486e+05  1.2000000000e+03 -5.4208209571e+02 -7.4185223562e+02  1.9977013991e+02 -2.1592087139e+01  2.4218552683e-03  9.6310219272e-02
 2.7500000000e+03  1.1948356202e+03  1.1966212239e+03 -6.5048003542e+05  1.2000000000e+03 -5.4206669618e+02 -7.4194530824e+02  1.9987861206e+02 -2.1539448785e+01  2.4451690223e-03  9.7521644894e-02
 2.8750000000e+03  1.1974194915e+03  1.1975009851e+03 -6.5047027437e+05  1.2000000000e+03 -5.4205856197e+02 -7.4187781658e+02  1.9981925460e+02 -2.1556737921e+01  2.3712471523e-03  9.6431661320e-02
 3.0000000000e+03  1.1963124835e+03  1.1968246905e+03 -6.5051780007e+05  1.2000000000e+03 -5.4209816673e+02 -7.4189582824e+02  1.9979766151e+02 -2.1550121520e+01  2.1762843615e-03  9.6619600725e-02
